index,prediction
117744,3.0821724
117745,3.08041
117746,3.0294392
117747,2.9076
117748,2.3752437
117749,1.5537908
117750,1.1177878
117751,0.6902498
117752,0.26424316
117753,-0.029170454
117754,-0.0409081
117755,-0.041808963
117756,-0.041484058
117757,-0.042519867
117758,-0.037184894
117759,-0.02701658
117760,-0.02701658
117761,-0.026590943
117762,-0.017946243
117763,-0.01719743
117764,-0.016398847
117765,0.0011960566
117766,0.0011616647
117767,-0.018522859
117768,-0.017052233
117769,-0.017900586
117770,-0.017900586
117771,-0.017900586
117772,-0.017900586
117773,-0.017900586
117774,-0.017900586
117775,-0.025455356
117776,-0.0030088425
117777,-0.0030088425
117778,-0.007969499
117779,-0.007969499
117780,-0.007969499
117781,-0.007969499
117782,-0.007678747
117783,-0.007678747
117784,-0.0045111775
117785,-0.0023941994
117786,0.0029805005
117787,0.001188457
117788,0.021065295
117789,0.041046828
117790,0.049093872
117791,0.039534867
117792,0.06483683
117793,0.06511244
117794,0.039887577
117795,0.05134836
117796,0.04322204
117797,0.013638109
117798,-0.0021895766
117799,-0.0011842847
117800,-0.00095820427
117801,-0.0015354753
117802,-0.0029960275
117803,-0.0063224435
117804,-0.0063224435
117805,-0.0042921305
117806,-0.0042921305
117807,0.020243973
117808,0.020243973
117809,0.019548267
117810,0.019438595
117811,0.018417269
117812,0.009282857
117813,0.009282857
117814,0.013488561
117815,0.019719929
117816,1.2839563
117817,0.21103325
117818,0.20391867
117819,0.34505707
117820,0.3103816
117821,0.42587873
117822,0.6154926
117823,0.5644575
117824,0.60090554
117825,0.6361342
117826,0.7162222
117827,0.8663411
117828,1.0618101
117829,1.1522381
117830,1.5032051
117831,1.4124248
117832,2.1034212
117833,2.5966818
117834,2.5291085
117835,2.77553
117836,3.048972
117837,3.2625868
117838,3.5123503
117839,2.195829
117840,2.5553412
117841,1.7170434
117842,1.051466
117843,1.0654669
117844,1.016358
117845,0.9430603
117846,0.7060056
117847,0.48630035
117848,0.24417704
117849,-0.011259794
117850,-0.011259794
117851,-0.011259794
117852,0.01405403
117853,0.013569802
117854,0.013569802
117855,-0.0046796203
117856,-0.0046796203
117857,0.013569802
117858,0.013569802
117859,0.013569802
117860,0.013569802
117861,0.013569802
117862,0.013569802
117863,0.013569802
117864,0.013569802
117865,0.013569802
117866,0.014576405
117867,0.014576405
117868,0.015409112
117869,0.01759103
117870,-0.007722974
117871,-0.0033465028
117872,-0.005679667
117873,-0.006248772
117874,-0.0073645115
117875,-0.0071702003
117876,-0.0069472194
117877,-0.0069472194
117878,-0.0034888387
117879,-0.0045408607
117880,-0.0045408607
117881,-0.0045408607
117882,-0.004550159
117883,-0.0076817274
117884,-0.0069627166
117885,-0.005946338
117886,-0.005946338
117887,-0.006137669
117888,-0.0049424767
117889,-0.0049424767
117890,-0.0049424767
117891,-0.0049424767
117892,-0.0049424767
117893,-0.005946338
117894,-0.007999301
117895,-0.0069472194
117896,-0.0069472194
117897,-0.0071702003
117898,-0.0060574412
117899,-0.004652679
117900,-0.005679667
117901,-0.0058006644
117902,-0.005433202
117903,-0.005433202
117904,-0.005433202
117905,-0.005433202
117906,-0.0058006644
117907,-0.0058006644
117908,-0.0060038567
117909,-0.005679667
117910,-0.005679667
117911,-0.004652679
117912,-0.006248772
117913,0.09718853
117914,0.14325142
117915,0.29712224
117916,0.54241365
117917,0.7011374
117918,0.9461239
117919,1.4207603
117920,1.8578064
117921,2.6663597
117922,3.1438127
117923,3.148723
117924,2.7504947
117925,2.3394403
117926,2.5685568
117927,2.257832
117928,2.170177
117929,2.170883
117930,2.3615057
117931,2.833194
117932,2.930237
117933,2.752295
117934,3.1663578
117935,2.0202556
117936,1.7588844
117937,1.3191354
117938,1.8071032
117939,1.8550808
117940,1.720102
117941,1.6209924
117942,1.0761923
117943,0.5320761
117944,0.22784835
117945,-0.005168855
117946,-0.005168855
117947,-0.005168855
117948,-0.005168855
117949,-0.005168855
117950,-0.005168855
117951,-0.005168855
117952,-0.005168855
117953,-0.005168855
117954,-0.005433202
117955,-0.005433202
117956,-0.0058006644
117957,-0.005679667
117958,-0.005679667
117959,-0.004652679
117960,-0.006248772
117961,-0.006248772
117962,-0.006248772
117963,-0.006248772
117964,-0.006248772
117965,-0.006248772
117966,-0.006248772
117967,-0.006248772
117968,-0.006248772
117969,-0.0032162666
117970,-0.0035954714
117971,-0.0035954714
117972,-0.0035954714
117973,-0.0035954714
117974,-0.0035954714
117975,-0.0035954714
117976,-0.0035954714
117977,-0.0033322573
117978,-0.0037606359
117979,-0.0028205514
117980,-0.0028205514
117981,-0.0028205514
117982,-0.0028205514
117983,-0.0028205514
117984,-0.0033304095
117985,-0.0033304095
117986,-0.0031380653
117987,-0.0031380653
117988,-0.0031380653
117989,-0.0033304095
117990,-0.005305469
117991,-0.005305469
117992,-0.005305469
117993,-0.005305469
117994,-0.005305469
117995,-0.005305469
117996,-0.005305469
117997,-0.00487715
117998,-0.0054626465
117999,-0.0054626465
118000,-0.0054626465
118001,-0.0058909655
118002,-0.0058909655
118003,-0.0077220798
118004,-0.008039653
118005,-0.008039653
118006,-0.008039653
118007,-0.007816672
118008,-0.007816672
118009,0.12558168
118010,0.23100883
118011,0.33421534
118012,0.67832863
118013,1.0654054
118014,1.0977194
118015,1.3426517
118016,1.6567419
118017,1.7109648
118018,1.7164538
118019,1.7507349
118020,1.9863191
118021,2.1347666
118022,2.2287412
118023,2.1459036
118024,2.1679323
118025,2.2362323
118026,2.795556
118027,3.1408753
118028,3.2166667
118029,3.3344047
118030,2.9959414
118031,2.5645487
118032,2.7459857
118033,2.7077453
118034,2.0376737
118035,1.688001
118036,2.0733967
118037,2.2693245
118038,1.0601354
118039,0.6673354
118040,0.34251857
118041,-0.016410887
118042,-0.016796172
118043,-0.016796172
118044,-0.016796172
118045,-0.016796172
118046,-0.016796172
118047,-0.016796172
118048,-0.016796172
118049,-0.016796172
118050,-0.016796172
118051,-0.008681238
118052,-0.0067147017
118053,-0.0058403015
118054,-0.007147372
118055,-0.007147372
118056,-0.0077928305
118057,-0.009390712
118058,-0.01021421
118059,-0.0034199357
118060,-0.0024799109
118061,-0.0024799109
118062,-0.0026721954
118063,0.00096926093
118064,-0.003893137
118065,0.002900958
118066,0.002900958
118067,0.002900958
118068,0.003164053
118069,0.003164053
118070,0.003164053
118071,0.003164053
118072,0.003164053
118073,0.003164053
118074,0.003164053
118075,0.003164053
118076,0.0027357638
118077,0.0027357638
118078,0.0036759675
118079,0.0041262805
118080,0.0041262805
118081,0.0041262805
118082,0.010252953
118083,0.030549318
118084,0.030549318
118085,0.003348887
118086,0.00025948882
118087,0.00028678775
118088,-0.0058021545
118089,-0.005981803
118090,-0.0057353377
118091,0.0036001205
118092,0.0032098293
118093,0.0032098293
118094,0.0022696257
118095,0.0022696257
118096,0.0022696257
118097,0.0022696257
118098,0.0020065308
118099,0.002396822
118100,0.002396822
118101,0.002396822
118102,-4.6610832e-05
118103,-0.0034251213
118104,-0.011692464
118105,0.09577221
118106,0.20024446
118107,0.31785727
118108,0.51316845
118109,0.75784695
118110,0.86754763
118111,0.87803245
118112,1.0504413
118113,1.5452259
118114,1.6225799
118115,1.8936051
118116,1.9983407
118117,1.8467543
118118,1.7009194
118119,2.0305424
118120,1.8550675
118121,2.3233166
118122,2.4030712
118123,2.6738446
118124,2.8609211
118125,2.9552405
118126,2.8936884
118127,2.862479
118128,3.0053866
118129,3.217262
118130,3.0130372
118131,2.6707606
118132,2.7429125
118133,1.9799861
118134,1.3327655
118135,0.849049
118136,0.35832375
118137,-0.024267852
118138,-0.024267852
118139,-0.024267852
118140,-0.024267852
118141,-0.034168065
118142,-0.034168065
118143,-0.034168065
118144,-0.034168065
118145,-0.034168065
118146,-0.03522587
118147,-0.03294754
118148,-0.012801707
118149,-0.004157424
118150,-0.014730692
118151,-0.0119559765
118152,-0.012635767
118153,-0.012635767
118154,-0.012635767
118155,-0.011848509
118156,-0.0062733293
118157,-0.0062733293
118158,-0.006010115
118159,-0.007031262
118160,-0.008200169
118161,-0.006735444
118162,-0.006735444
118163,-0.006735444
118164,-0.009220719
118165,-0.009220719
118166,-0.009220719
118167,-0.009220719
118168,-0.009763598
118169,-0.009763598
118170,-0.009763598
118171,-0.009763598
118172,-0.009763598
118173,-0.010411501
118174,-0.010411501
118175,-0.01002115
118176,-0.01002115
118177,-0.01002115
118178,-0.01002115
118179,-0.01002115
118180,-0.01002115
118181,-0.010428131
118182,-0.010428131
118183,-0.010428131
118184,-0.011892855
118185,-0.011892855
118186,-0.011892855
118187,-0.011892855
118188,-0.011892855
118189,-0.011892855
118190,-0.015394092
118191,-0.015394092
118192,-0.013479054
118193,-0.013479054
118194,-0.008559942
118195,0.000320822
118196,0.000320822
118197,-0.004002571
118198,-0.004002571
118199,-0.004002571
118200,-0.004002571
118201,0.3562008
118202,0.3655755
118203,0.41810733
118204,0.77864957
118205,0.95764863
118206,0.85170877
118207,1.4895241
118208,1.7119161
118209,1.8313693
118210,1.5346314
118211,1.4967641
118212,1.690788
118213,1.6683954
118214,1.7396946
118215,1.6930572
118216,1.8495251
118217,1.7675033
118218,1.7785562
118219,2.1048326
118220,2.902144
118221,2.960946
118222,3.3134344
118223,3.416267
118224,3.6149578
118225,3.9137158
118226,3.762253
118227,3.5696397
118228,2.8136191
118229,1.7760776
118230,1.3658329
118231,0.7636943
118232,0.37872618
118233,-0.009315848
118234,-0.009315848
118235,-0.009315848
118236,-0.011789858
118237,-0.011404574
118238,-0.011404574
118239,-0.011404574
118240,-0.011404574
118241,-0.011404574
118242,-0.011404574
118243,-0.008930564
118244,-0.008930564
118245,-0.009315848
118246,-0.009315848
118247,-0.009315848
118248,-0.007892251
118249,-0.007892251
118250,-0.007892251
118251,-0.009762764
118252,-0.013221443
118253,-0.013221443
118254,-0.012836158
118255,-0.012836158
118256,-0.010572076
118257,-0.010438144
118258,-0.010438144
118259,-0.010438144
118260,-0.010438144
118261,-0.010438144
118262,-0.0031401515
118263,-0.0031401515
118264,-0.0031401515
118265,-0.0031401515
118266,-0.0031401515
118267,-0.0031401515
118268,-0.0031401515
118269,-0.0031401515
118270,-0.0031401515
118271,-0.0031401515
118272,-0.0031401515
118273,-0.0031401515
118274,-0.0031401515
118275,-0.0026899576
118276,-0.0045934916
118277,-0.0015361905
118278,-0.0015361905
118279,0.0051001906
118280,0.021072835
118281,0.02080229
118282,0.02080229
118283,0.02512601
118284,0.02512601
118285,0.019609332
118286,-0.0070652366
118287,-0.0070379972
118288,-0.0070379972
118289,-0.01364845
118290,-0.01364845
118291,-0.01364845
118292,-0.01364845
118293,-0.013603032
118294,-0.013603032
118295,-0.013603032
118296,-0.012773931
118297,0.09645027
118298,0.15967238
118299,0.22463399
118300,0.28984958
118301,0.5450205
118302,0.7630018
118303,0.78034747
118304,1.0136309
118305,0.91871643
118306,1.0948927
118307,1.1325548
118308,1.26978
118309,1.2440398
118310,1.2619143
118311,1.5657978
118312,1.8128687
118313,2.0276887
118314,2.704401
118315,2.7143064
118316,3.335214
118317,3.6524374
118318,3.8896222
118319,3.7622218
118320,3.5226212
118321,3.4115925
118322,3.329112
118323,3.1039493
118324,2.5156233
118325,1.7039795
118326,1.1291804
118327,0.8382071
118328,0.4853578
118329,-0.007952571
118330,0.01653245
118331,-0.004676342
118332,0.0026212633
118333,0.005193442
118334,0.008251011
118335,0.008251011
118336,0.008251011
118337,0.008251011
118338,0.008251011
118339,0.008251011
118340,0.008251011
118341,-0.003192246
118342,-0.005517304
118343,-0.012814641
118344,-0.012814641
118345,-0.012814641
118346,-0.012814641
118347,-0.012814641
118348,-0.012814641
118349,-0.012814641
118350,-0.011468172
118351,-0.011468172
118352,-0.001671195
118353,-0.001671195
118354,-0.0030905008
118355,-0.002182126
118356,-0.011387706
118357,-0.012493432
118358,-0.01261884
118359,-0.01261884
118360,-0.01261884
118361,-0.01261884
118362,-0.013053358
118363,-0.0122362375
118364,-0.011157036
118365,-0.012503505
118366,-0.013378024
118367,-0.0119133
118368,-0.0119133
118369,0.010358959
118370,0.010358959
118371,0.03971222
118372,0.03971222
118373,0.03910333
118374,0.03910333
118375,0.03910333
118376,0.03910333
118377,0.03910333
118378,0.03910333
118379,0.03910333
118380,0.038526386
118381,0.038092762
118382,0.038092762
118383,0.038092762
118384,0.038092762
118385,0.038092762
118386,0.008739501
118387,0.010845959
118388,-0.011502087
118389,-0.011502087
118390,-0.011502087
118391,-0.011502087
118392,-0.011927247
118393,0.14792371
118394,0.26460233
118395,0.4809674
118396,0.48750344
118397,0.80287343
118398,0.86104774
118399,0.65323687
118400,0.7949525
118401,0.6439731
118402,0.7362253
118403,0.6764904
118404,0.94513845
118405,1.3232043
118406,1.7120595
118407,2.466587
118408,2.8640718
118409,3.0775642
118410,3.8986206
118411,4.0936904
118412,4.2410097
118413,4.3868837
118414,4.127305
118415,3.8094974
118416,4.0289135
118417,3.5626166
118418,3.4427633
118419,3.171191
118420,3.2275188
118421,2.5146434
118422,1.4199684
118423,0.9473573
118424,0.41374058
118425,0.0853312
118426,0.095231384
118427,0.27282846
118428,0.27282846
118429,0.2728666
118430,0.2728666
118431,0.27325195
118432,0.28457534
118433,0.2053484
118434,-0.014803648
118435,-0.011788964
118436,-0.011921287
118437,-0.011552691
118438,-0.011552691
118439,-0.011552691
118440,-0.0074421763
118441,-0.007179022
118442,0.028076917
118443,0.028122336
118444,0.028951466
118445,0.027899563
118446,0.029246032
118447,0.029246032
118448,-0.0074421763
118449,-0.0071335435
118450,-0.006010115
118451,0.029246032
118452,0.038389295
118453,0.03948751
118454,0.03948751
118455,0.03948751
118456,0.03948751
118457,0.0040527284
118458,-0.0061885715
118459,-0.007031262
118460,-0.007588923
118461,-0.010907054
118462,-0.012574077
118463,-0.012574077
118464,-0.012574077
118465,-0.012574077
118466,-0.013626158
118467,-0.012666404
118468,-0.012666404
118469,-0.012666404
118470,0.021119386
118471,-0.0061452985
118472,-0.0049973726
118473,-0.0049973726
118474,-0.004706621
118475,-0.0036899447
118476,0.0037446916
118477,0.0032301247
118478,0.022198021
118479,0.030562162
118480,0.02661562
118481,0.020160109
118482,0.02006802
118483,0.019750386
118484,0.02080229
118485,0.02080229
118486,-0.001806736
118487,-0.001806736
118488,-0.0014280677
118489,0.113509
118490,0.19194639
118491,0.36454272
118492,0.45127395
118493,0.6731977
118494,0.89647484
118495,1.4828742
118496,2.1825821
118497,2.1004906
118498,2.1896648
118499,1.6719462
118500,1.4391714
118501,1.2917778
118502,1.4533956
118503,1.6127971
118504,1.6661018
118505,1.6058692
118506,1.5762869
118507,1.4053833
118508,1.8840479
118509,1.9020573
118510,1.8101815
118511,1.5306004
118512,1.8185239
118513,1.6445348
118514,1.5440165
118515,1.297271
118516,1.3336072
118517,1.067339
118518,0.79813147
118519,0.5586718
118520,0.33825123
118521,-0.0061181188
118522,-0.0061181188
118523,-0.0069472194
118524,-0.0069472194
118525,-0.0069472194
118526,-0.0069472194
118527,-0.0069472194
118528,-0.0069472194
118529,-0.0069472194
118530,-0.0061181188
118531,-0.008110404
118532,-0.006248772
118533,-0.006248772
118534,-0.004652679
118535,-0.0058006644
118536,-0.005433202
118537,-0.005168855
118538,-0.005168855
118539,-0.005168855
118540,-0.005168855
118541,-0.0058006644
118542,-0.004652679
118543,-0.008110404
118544,-0.005168855
118545,-0.005168855
118546,0.020145148
118547,0.021484435
118548,0.095778406
118549,0.09140253
118550,0.06642032
118551,0.06642032
118552,0.09140253
118553,0.020064771
118554,0.020145148
118555,-0.005168855
118556,-0.005433202
118557,-0.006248772
118558,-0.0069472194
118559,-0.006058216
118560,-0.004373491
118561,-0.007722974
118562,-0.007722974
118563,-0.007722974
118564,-0.007722974
118565,-0.007722974
118566,-0.007722974
118567,-0.00417006
118568,-0.004373491
118569,-0.0049424767
118570,-0.005946338
118571,-0.007999301
118572,-0.0069472194
118573,-0.0069472194
118574,-0.0061181188
118575,-0.0061181188
118576,-0.0061181188
118577,-0.0061181188
118578,-0.0061181188
118579,-0.0069472194
118580,-0.0069472194
118581,-0.0069472194
118582,-0.0034888387
118583,-0.0031782389
118584,-0.0031782389
118585,0.163971
118586,0.26299614
118587,0.41154012
118588,0.46086776
118589,0.59883386
118590,0.9524758
118591,1.3933604
118592,1.7782333
118593,1.5426372
118594,1.8248984
118595,1.8950943
118596,3.683804
118597,4.2360473
118598,4.273255
118599,4.2143974
118600,4.542336
118601,4.4864154
118602,3.464505
118603,3.9381337
118604,3.8043876
118605,3.6261666
118606,3.342316
118607,2.8332486
118608,2.6868143
118609,1.8245333
118610,1.4679002
118611,1.4200972
118612,1.5434889
118613,1.418571
118614,1.2989974
118615,0.5394396
118616,0.2957471
118617,-0.0069472194
118618,-0.0069472194
118619,-0.0069472194
118620,-0.0069472194
118621,-0.0069472194
118622,-0.0069472194
118623,-0.0069472194
118624,-0.0061181188
118625,-0.0061181188
118626,-0.0061181188
118627,-0.0071702003
118628,-0.0071702003
118629,-0.0071702003
118630,-0.0071702003
118631,-0.0071702003
118632,-0.008110404
118633,-0.0077928305
118634,-0.0077928305
118635,-0.0077928305
118636,-0.0077928305
118637,-0.0077928305
118638,-0.0077928305
118639,-0.0077928305
118640,-0.0060574412
118641,-0.0060574412
118642,-0.0060574412
118643,-0.0060574412
118644,-0.0060574412
118645,-0.0060574412
118646,-0.0060574412
118647,-0.0060574412
118648,-0.0060574412
118649,-0.0060574412
118650,-0.006248772
118651,-0.006248772
118652,-0.006248772
118653,-0.006248772
118654,-0.006248772
118655,-0.006248772
118656,-0.006248772
118657,-0.006248772
118658,-0.006248772
118659,-0.006248772
118660,-0.006248772
118661,-0.006248772
118662,-0.006248772
118663,-0.0073645115
118664,-0.008110404
118665,-0.0071702003
118666,-0.0061181188
118667,-0.0069472194
118668,-0.0069472194
118669,-0.0069472194
118670,-0.0069472194
118671,-0.007999301
118672,-0.0069472194
118673,-0.0069472194
118674,-0.0069472194
118675,-0.0061181188
118676,-0.008110404
118677,-0.006248772
118678,-0.006248772
118679,-0.004652679
118680,-0.005679667
118681,0.089351386
118682,0.15440628
118683,0.31256494
118684,0.7309989
118685,0.9392477
118686,1.0812101
118687,1.2577589
118688,1.3323746
118689,1.6277032
118690,1.7171481
118691,1.7395464
118692,1.6034876
118693,1.8523371
118694,1.8150027
118695,1.7756416
118696,1.7230046
118697,1.9683353
118698,2.6936314
118699,2.8363905
118700,3.469209
118701,4.084525
118702,2.5933173
118703,2.5894644
118704,1.2822058
118705,1.4746835
118706,1.3247049
118707,1.1135253
118708,0.9401343
118709,0.85503685
118710,0.9911022
118711,0.64135194
118712,0.40601626
118713,0.06421599
118714,-0.007722974
118715,-0.007722974
118716,-0.007722974
118717,-0.007722974
118718,-0.007722974
118719,-0.007722974
118720,-0.007722974
118721,-0.007722974
118722,-0.007722974
118723,-0.00417006
118724,-0.0049424767
118725,-0.0069472194
118726,-0.006248772
118727,-0.005168855
118728,-0.005168855
118729,-0.005168855
118730,-0.005168855
118731,-0.005168855
118732,-0.005168855
118733,-0.005168855
118734,-0.005168855
118735,-0.005168855
118736,-0.0058006644
118737,-0.005679667
118738,-0.004652679
118739,-0.006248772
118740,-0.0073645115
118741,-0.008110404
118742,-0.0071702003
118743,-0.0061181188
118744,-0.0061181188
118745,-0.0061181188
118746,-0.0061181188
118747,-0.0061181188
118748,-0.0061181188
118749,-0.0061181188
118750,-0.0061181188
118751,-0.0061181188
118752,-0.0061181188
118753,-0.0061181188
118754,-0.0026598573
118755,-0.0023491979
118756,-0.0023491979
118757,-0.0020862222
118758,-0.0032125711
118759,-0.0056976676
118760,-0.0056976676
118761,-0.0062405467
118762,-0.006888449
118763,-0.006888449
118764,-0.006888449
118765,-0.006888449
118766,-0.006888449
118767,-0.006888449
118768,-0.006888449
118769,-0.006888449
118770,-0.006888449
118771,-0.006888449
118772,-0.006888449
118773,-0.010389566
118774,-0.0062405467
118775,-0.008114278
118776,-0.008114278
118777,0.17657116
118778,0.30472004
118779,0.46231163
118780,1.1204766
118781,1.4077656
118782,1.5449734
118783,1.6718454
118784,1.6238687
118785,1.8616878
118786,1.9837327
118787,1.8813092
118788,1.3568951
118789,1.3547989
118790,1.8515706
118791,2.148334
118792,2.2328515
118793,3.0022624
118794,3.3991597
118795,3.2324479
118796,3.1475275
118797,3.10229
118798,3.2010946
118799,3.1035242
118800,1.6880897
118801,2.1198337
118802,1.6226108
118803,1.2647784
118804,1.2612467
118805,1.1905545
118806,1.1040974
118807,0.6947741
118808,0.4414011
118809,0.1872645
118810,0.02246955
118811,0.24679804
118812,0.24910212
118813,0.27645743
118814,0.27645743
118815,0.27645743
118816,0.18525133
118817,-0.016731858
118818,-0.026537776
118819,-0.028517723
118820,-0.027166545
118821,-0.025303006
118822,-0.017565608
118823,-0.024617016
118824,-0.019846678
118825,-0.0090661645
118826,-0.003702104
118827,-0.003702104
